ID	DOCULECT	CONCEPT	IPA
1722	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	sit	t͡sʼujul
1723	TZUTUJIL_SAN_JUAN_LA_LAGUNA	sit	tʼubuli
1724	POQOMCHI_WESTERN	sit	t͡sʼuqlik
1725	POCOMAM_EASTERN	sit	t͡ʃʼikli
1726	USPANTEKO	sit	kubʼulik
1727	EASTERN_KEKCHI_CAHABON	sit	woqʼʷoh
1728	ZINACANTAN_TZOTZIL	sit	t͡suni
1729	TZELTAL_BACHAJON	sit	huk
1730	CHOL_TUMBALA	sit	but͡ʃ
1731	CHONTAL_TABASCO	sit	t͡ʃumu
1732	CHORTI	sit	turu
1733	ITZAJ	sit	kul
1734	MOPAN	sit	tinaʔan
1735	MAYA_YUCATAN	sit	kutal
1736	LACANDON	sit	uk
1737	HUASTEC	stand	kubat
1738	TOJOLABAL	stand	tekʼan
1739	CHUJ	stand	kʼe_liŋan
1740	MOCHO	stand	waʔ
1741	JACALTEC	stand	liŋ
1742	QANJOBAL_SANTA_EULALIA	stand	lekan
1743	ACATECO_SAN_MIGUEL_ACATAN	stand	linan
1744	IXIL_CHAJUL	stand	caklel
1745	AGUACATEC	stand	t͡ʃik
1746	TECO_TECTITAN	stand	walk
1747	MAM_NORTHERN	stand	wal
1748	SIPAKAPENSE	stand	walik
1749	SACAPULTECO_SACAPULAS_CENTRO	stand	walek
1750	CENTRAL_QUICHE	stand	takʼ
1751	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	stand	paʔal
1752	TZUTUJIL_SAN_JUAN_LA_LAGUNA	stand	pali
1753	POQOMCHI_WESTERN	stand	palik
1754	POCOMAM_EASTERN	stand	pali
1755	USPANTEKO	stand	walik
1756	EASTERN_KEKCHI_CAHABON	stand	ʃakʃoh
1757	TZELTAL_BACHAJON	stand	tekʼ
1758	CHOL_TUMBALA	stand	waʔ
1759	CHONTAL_TABASCO	stand	waʔtə
1760	CHORTI	stand	war
1761	ITZAJ	stand	waʔ
1762	MOPAN	stand	waʔan
1763	MAYA_YUCATAN	stand	waʔal
1764	LACANDON	stand	t͡ʃənək
1765	HUASTEC	give	piθal
1766	TOJOLABAL	give	akʼuni
1767	CHUJ	give	akʼ
1768	MOCHO	give	aqʼ
1769	JACALTEC	give	aq
1770	QANJOBAL_SANTA_EULALIA	give	aqʼ
1771	ACATECO_SAN_MIGUEL_ACATAN	give	aʔ
1772	IXIL_CHAJUL	give	aqʼ
1773	AGUACATEC	give	sawaqʼeʔ_t͡sat͡s
1774	TECO_TECTITAN	give	sewa
1775	MAM_NORTHERN	give	qʼone
1776	SIPAKAPENSE	give	jaʔ
1777	SACAPULTECO_SACAPULAS_CENTRO	give	jaʔ
1778	CENTRAL_QUICHE	give	ja
1779	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	give	jaʔ
1780	TZUTUJIL_SAN_JUAN_LA_LAGUNA	give	jaʔ
1781	POQOMCHI_WESTERN	give	jew
1782	POCOMAM_EASTERN	give	jieʔ
1783	USPANTEKO	give	jaʔ
1784	EASTERN_KEKCHI_CAHABON	give	kʼeh
1785	ZINACANTAN_TZOTZIL	give	akʼ
1786	TZELTAL_BACHAJON	give	akʼ
1787	CHOL_TUMBALA	give	akʼ
1788	CHONTAL_TABASCO	give	əkʼeʔ
1789	CHORTI	give	ahkʼ
1790	ITZAJ	give	sij
1791	MOPAN	give	t͡sʼa
1792	MAYA_YUCATAN	give	t͡sʼa
1793	HUASTEC	say	ulal
1794	TOJOLABAL	say	ala
1795	CHUJ	say	t͡ʃi
1796	MOCHO	say	ut
1797	JACALTEC	say	al
1798	QANJOBAL_SANTA_EULALIA	say	al
1799	ACATECO_SAN_MIGUEL_ACATAN	say	al
1800	IXIL_CHAJUL	say	al
1801	AGUACATEC	say	al
1802	TECO_TECTITAN	say	qʼoma
1803	MAM_NORTHERN	say	tman
1804	SIPAKAPENSE	say	bʼix
1805	SACAPULTECO_SACAPULAS_CENTRO	say	bʼax
1806	CENTRAL_QUICHE	say	bʼi
1807	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	say	bʼix
1808	TZUTUJIL_SAN_JUAN_LA_LAGUNA	say	bʼix
1809	POQOMCHI_WESTERN	say	qʼor
1810	POCOMAM_EASTERN	say	qʼor
1811	EASTERN_KEKCHI_CAHABON	say	jeh
1812	ZINACANTAN_TZOTZIL	say	al
1813	TZELTAL_BACHAJON	say	hal
1814	CHOL_TUMBALA	say	al
1815	CHONTAL_TABASCO	say	əleʔ
1816	CHORTI	say	aʔr
1817	ITZAJ	say	al
1818	MOPAN	say	adʼ
1819	MAYA_YUCATAN	say	tʼan
1820	LACANDON	say	ar
1821	HUASTEC	sun	kʼit͡ʃa
1822	CHICOMUCELTEC	sun	kʼakʼal
1823	TOJOLABAL	sun	kʼakʼu
1824	CHUJ	sun	kʼu
1825	MOCHO	sun	t͡sʼek
1826	JACALTEC	sun	t͡sʼajik
1827	QANJOBAL_SANTA_EULALIA	sun	kʼu
1828	ACATECO_SAN_MIGUEL_ACATAN	sun	kʼu
1829	IXIL_CHAJUL	sun	qʼih
1830	AGUACATEC	sun	qʼex
1831	TECO_TECTITAN	sun	qʼix
1832	MAM_NORTHERN	sun	qʼix
1833	SIPAKAPENSE	sun	qʼix
1834	SACAPULTECO_SACAPULAS_CENTRO	sun	qʼix
1835	CENTRAL_QUICHE	sun	qʼix
1836	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	sun	qʼix
1837	TZUTUJIL_SAN_JUAN_LA_LAGUNA	sun	qʼix
1838	POQOMCHI_WESTERN	sun	qʼix
1839	POCOMAM_EASTERN	sun	qʼix
1840	USPANTEKO	sun	qʼix
1841	EASTERN_KEKCHI_CAHABON	sun	saqʼen
1842	ZINACANTAN_TZOTZIL	sun	kʼakʼal
1843	TZELTAL_BACHAJON	sun	kʼakʼal
1844	CHOL_TUMBALA	sun	t͡ʃuhutat
1845	CHONTAL_TABASCO	sun	kʼin
1846	CHORTI	sun	kʼin
1847	ITZAJ	sun	kʼin
1848	MOPAN	sun	kʼin
1849	MAYA_YUCATAN	sun	kʼin
1850	LACANDON	sun	kʼin
1851	HUASTEC	moon	it͡sʼ
1852	CHICOMUCELTEC	moon	it͡ʃʼ
1853	TOJOLABAL	moon	iʃaw
1854	CHUJ	moon	ux
1855	MOCHO	moon	ahw
1856	JACALTEC	moon	iʃ_ahaw
1857	QANJOBAL_SANTA_EULALIA	moon	ʃaxaw
1858	ACATECO_SAN_MIGUEL_ACATAN	moon	ʃʔaw
1859	IXIL_CHAJUL	moon	icʼ
1860	AGUACATEC	moon	ʃaw
1861	TECO_TECTITAN	moon	qʲaʔ
1862	MAM_NORTHERN	moon	ɧaw
1863	SIPAKAPENSE	moon	ikʼ
1864	SACAPULTECO_SACAPULAS_CENTRO	moon	qatet
1865	CENTRAL_QUICHE	moon	ikʼ
1866	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	moon	ikʼ
1867	TZUTUJIL_SAN_JUAN_LA_LAGUNA	moon	ikʼ
1868	POQOMCHI_WESTERN	moon	poh
1869	POCOMAM_EASTERN	moon	poh
1870	USPANTEKO	moon	ikʼ
1871	EASTERN_KEKCHI_CAHABON	moon	poh
1872	ZINACANTAN_TZOTZIL	moon	u
1873	CHOL_TUMBALA	moon	uw
1874	CHONTAL_TABASCO	moon	uh
1875	CHORTI	moon	uh
1876	ITZAJ	moon	uh
1877	MOPAN	moon	ux
1878	MAYA_YUCATAN	moon	uh
1879	HUASTEC	star	ot
1880	CHICOMUCELTEC	star	ot
1881	TOJOLABAL	star	kʼanal
1882	CHUJ	star	kʼanal
1883	JACALTEC	star	t͡ʃʼumel
1884	QANJOBAL_SANTA_EULALIA	star	wajkan
1885	ACATECO_SAN_MIGUEL_ACATAN	star	wejkan
1886	IXIL_CHAJUL	star	cʼumil
1887	AGUACATEC	star	t͡ʃʼuml
1888	TECO_TECTITAN	star	t͡sʼew
1889	MAM_NORTHERN	star	t͡ʃew
1890	SIPAKAPENSE	star	t͡ʃʼmil
1891	SACAPULTECO_SACAPULAS_CENTRO	star	t͡ʃʼimil
1892	CENTRAL_QUICHE	star	t͡ʃʼimil
1893	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	star	t͡ʃʼumil
1894	TZUTUJIL_SAN_JUAN_LA_LAGUNA	star	t͡ʃʼumil
1895	POQOMCHI_WESTERN	star	t͡ʃʼumil
1896	POCOMAM_EASTERN	star	t͡ʃʼimin
1897	USPANTEKO	star	t͡ʃʼumil
1898	EASTERN_KEKCHI_CAHABON	star	t͡ʃahim
1899	ZINACANTAN_TZOTZIL	star	kʼanal
1900	TZELTAL_BACHAJON	star	ekʼ
1901	CHOL_TUMBALA	star	ekʼ
1902	CHONTAL_TABASCO	star	iʃʼekʼ
1903	CHORTI	star	eʔk
1904	ITZAJ	star	ekʼ
1905	MOPAN	star	ʃilab
1906	MAYA_YUCATAN	star	ekʼ
1907	LACANDON	star	sab
1908	HUASTEC	water	haʔ
1909	CHICOMUCELTEC	water	haʔ
1910	TOJOLABAL	water	xaʔ
1911	CHUJ	water	aʔ
1912	MOCHO	water	haʔ
1913	JACALTEC	water	haʔ
1914	QANJOBAL_SANTA_EULALIA	water	aʔ
1915	ACATECO_SAN_MIGUEL_ACATAN	water	haʔ
1916	IXIL_CHAJUL	water	aʔ
1917	AGUACATEC	water	aʔ
1918	TECO_TECTITAN	water	aʔ
1919	MAM_NORTHERN	water	aʔ
1920	SIPAKAPENSE	water	jaʔ
1921	SACAPULTECO_SACAPULAS_CENTRO	water	jaʔ
1922	CENTRAL_QUICHE	water	xaʔ
1923	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	water	jaʔ
1924	TZUTUJIL_SAN_JUAN_LA_LAGUNA	water	xaʔ
1925	POQOMCHI_WESTERN	water	haʔ
1926	POCOMAM_EASTERN	water	haʔ
1927	USPANTEKO	water	xaʔ
1928	EASTERN_KEKCHI_CAHABON	water	haʔ
1929	ZINACANTAN_TZOTZIL	water	voʔ
1930	TZELTAL_BACHAJON	water	haʔ
1931	CHOL_TUMBALA	water	haʔ
1932	CHONTAL_TABASCO	water	haʔ
1933	CHORTI	water	haʔ
1934	ITZAJ	water	haʔ
1935	MOPAN	water	xaʔ
1936	MAYA_YUCATAN	water	haʔ
1937	LACANDON	water	haʔ
1938	HUASTEC	rain	ab
1939	CHICOMUCELTEC	rain	aw
1940	TOJOLABAL	rain	xaʔ
1941	CHUJ	rain	put͡ʃ_nab
1942	MOCHO	rain	ŋabʼal
1943	JACALTEC	rain	ŋap
1944	QANJOBAL_SANTA_EULALIA	rain	nabʼ
1945	ACATECO_SAN_MIGUEL_ACATAN	rain	nabʼ
1946	IXIL_CHAJUL	rain	xabʼal
1947	AGUACATEC	rain	abal
1948	TECO_TECTITAN	rain	xabʼ
1949	MAM_NORTHERN	rain	xbal
1950	SIPAKAPENSE	rain	xabʼ
1951	SACAPULTECO_SACAPULAS_CENTRO	rain	xabʼal
1952	CENTRAL_QUICHE	rain	xabʼ
1953	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	rain	xobʼ
1954	TZUTUJIL_SAN_JUAN_LA_LAGUNA	rain	xabʼ
1955	POQOMCHI_WESTERN	rain	xabʼ
1956	POCOMAM_EASTERN	rain	xamʼ
1957	USPANTEKO	rain	xabʼ
1958	EASTERN_KEKCHI_CAHABON	rain	habʼ
1959	ZINACANTAN_TZOTZIL	rain	voʔ
1960	TZELTAL_BACHAJON	rain	haʔal
1961	CHOL_TUMBALA	rain	haʔal
1962	CHONTAL_TABASCO	rain	haʔ
1963	CHORTI	rain	hahar
1964	ITZAJ	rain	haʔ
1965	MOPAN	rain	xaʔ
1966	MAYA_YUCATAN	rain	t͡ʃak
1967	HUASTEC	stone	tʼuhub
1968	CHICOMUCELTEC	stone	tuhu
1969	TOJOLABAL	stone	ton
1970	CHUJ	stone	kʼeʔen
1971	MOCHO	stone	toŋ
1972	JACALTEC	stone	t͡ʃʼen
1973	QANJOBAL_SANTA_EULALIA	stone	t͡ʃʼen
1974	ACATECO_SAN_MIGUEL_ACATAN	stone	t͡ʃʼen
1975	IXIL_CHAJUL	stone	siwan
1976	AGUACATEC	stone	kʼub
1977	TECO_TECTITAN	stone	abʼx
1978	MAM_NORTHERN	stone	ʃaq
1979	SIPAKAPENSE	stone	abʼax
1980	SACAPULTECO_SACAPULAS_CENTRO	stone	abʼax
1981	CENTRAL_QUICHE	stone	abʼəx
1982	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	stone	abʼax
1983	TZUTUJIL_SAN_JUAN_LA_LAGUNA	stone	abʼax
1984	POQOMCHI_WESTERN	stone	abʼax
1985	POCOMAM_EASTERN	stone	awʼox
1986	USPANTEKO	stone	abʼax
1987	EASTERN_KEKCHI_CAHABON	stone	pek
1988	ZINACANTAN_TZOTZIL	stone	ton
1989	TZELTAL_BACHAJON	stone	ton
1990	CHOL_TUMBALA	stone	tun
1991	CHONTAL_TABASCO	stone	hitun
1992	CHORTI	stone	tun
1993	ITZAJ	stone	t͡ʃʼintunit͡ʃ
1994	MOPAN	stone	tunit͡ʃ
1995	MAYA_YUCATAN	stone	tunit͡ʃ
1996	LACANDON	stone	tunit͡ʃ
1997	HUASTEC	sand	kiθib
1998	CHICOMUCELTEC	sand	kisiw
1999	TOJOLABAL	sand	xixkabʼ
2000	CHUJ	sand	pok
2001	MOCHO	sand	puquq
2002	QANJOBAL_SANTA_EULALIA	sand	poq
2003	ACATECO_SAN_MIGUEL_ACATAN	sand	kʼa_t͡ʃen
2004	IXIL_CHAJUL	sand	poq
2005	AGUACATEC	sand	t͡samlikʼ
2006	TECO_TECTITAN	sand	kuq
2007	MAM_NORTHERN	sand	poqlax
2008	SIPAKAPENSE	sand	sanjabʼ
2009	SACAPULTECO_SACAPULAS_CENTRO	sand	sanebʼ
2010	CENTRAL_QUICHE	sand	suniəbʼ
2011	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	sand	sanajil
2012	TZUTUJIL_SAN_JUAN_LA_LAGUNA	sand	sanajiʔ
2013	POQOMCHI_WESTERN	sand	sanibʼ
2014	POCOMAM_EASTERN	sand	sanimʼ
2015	USPANTEKO	sand	sanebʼ
2016	EASTERN_KEKCHI_CAHABON	sand	samahiʔ
2017	ZINACANTAN_TZOTZIL	sand	jiʔ
2018	TZELTAL_BACHAJON	sand	hiʔ
2019	CHOL_TUMBALA	sand	hiʔ
2020	CHONTAL_TABASCO	sand	hiʔ
2021	CHORTI	sand	hiʔ
2022	ITZAJ	sand	saʔam
2023	MOPAN	sand	t͡ʃʼit͡ʃʼ
2024	MAYA_YUCATAN	sand	saʔan
2025	LACANDON	sand	sam
2026	HUASTEC	earth	anam
2027	CHICOMUCELTEC	earth	anam
2028	TOJOLABAL	earth	luʔum
2029	CHUJ	earth	luʔum
2030	MOCHO	earth	qʼat͡ʃ
2031	JACALTEC	earth	t͡ʃʼot͡ʃʼ
2032	QANJOBAL_SANTA_EULALIA	earth	cʼocʼ
2033	ACATECO_SAN_MIGUEL_ACATAN	earth	cʼocʼ
2034	IXIL_CHAJUL	earth	cʼawaʔ
2035	AGUACATEC	earth	t͡ʃʼot͡ʃʼ
2036	TECO_TECTITAN	earth	cʼocʼ
2037	MAM_NORTHERN	earth	t͡ʃʼot͡ʃʼ
2038	SIPAKAPENSE	earth	ulew
2039	SACAPULTECO_SACAPULAS_CENTRO	earth	ulew
2040	CENTRAL_QUICHE	earth	ulew
2041	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	earth	ulew
2042	TZUTUJIL_SAN_JUAN_LA_LAGUNA	earth	ulew
2043	POQOMCHI_WESTERN	earth	akʼal
2044	POCOMAM_EASTERN	earth	akʼal
2045	USPANTEKO	earth	ulew
2046	EASTERN_KEKCHI_CAHABON	earth	t͡ʃʼot͡ʃʼ
2047	TZELTAL_BACHAJON	earth	lum
2048	CHOL_TUMBALA	earth	lumal
2049	CHORTI	earth	rum
2050	ITZAJ	earth	luʔum
2051	MOPAN	earth	luʔum
2052	MAYA_YUCATAN	earth	luʔum
2053	LACANDON	earth	rum
2054	HUASTEC	cloud	tokow
2055	CHICOMUCELTEC	cloud	sijal
2056	TOJOLABAL	cloud	ason
2057	CHUJ	cloud	asun
2058	JACALTEC	cloud	mojan
2059	QANJOBAL_SANTA_EULALIA	cloud	asun
2060	ACATECO_SAN_MIGUEL_ACATAN	cloud	asun
2061	IXIL_CHAJUL	cloud	sut͡sʼ
2062	AGUACATEC	cloud	sbaqʼ
2063	TECO_TECTITAN	cloud	mux
2064	MAM_NORTHERN	cloud	mux
2065	SIPAKAPENSE	cloud	mut͡sʼ
2066	SACAPULTECO_SACAPULAS_CENTRO	cloud	sut͡sʼ
2067	CENTRAL_QUICHE	cloud	sut͡sʼ
2068	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	cloud	sut͡sʼ
2069	TZUTUJIL_SAN_JUAN_LA_LAGUNA	cloud	sut͡sʼ
2070	POQOMCHI_WESTERN	cloud	sut͡sʼ
2071	POCOMAM_EASTERN	cloud	sut͡sʼ
2072	USPANTEKO	cloud	sut͡sʼ
2073	EASTERN_KEKCHI_CAHABON	cloud	t͡ʃoql
2074	ZINACANTAN_TZOTZIL	cloud	tok
2075	TZELTAL_BACHAJON	cloud	tokal
2076	CHOL_TUMBALA	cloud	tokal
2077	CHONTAL_TABASCO	cloud	bukla
2078	CHORTI	cloud	tokar
2079	ITZAJ	cloud	mujal
2080	MOPAN	cloud	mujal
2081	MAYA_YUCATAN	cloud	mujal
2082	LACANDON	cloud	mujar
2083	HUASTEC	smoke	paw
2084	CHICOMUCELTEC	smoke	pa
2085	TOJOLABAL	smoke	tabʼ
2086	CHUJ	smoke	tab
2087	MOCHO	smoke	ŋubʼ
2088	JACALTEC	smoke	ŋup
2089	QANJOBAL_SANTA_EULALIA	smoke	mubʼ
2090	ACATECO_SAN_MIGUEL_ACATAN	smoke	mukʼ
2091	IXIL_CHAJUL	smoke	sibʼ
2092	AGUACATEC	smoke	sib
2093	TECO_TECTITAN	smoke	sibʼ
2094	MAM_NORTHERN	smoke	sib
2095	SIPAKAPENSE	smoke	sibʼ
2096	SACAPULTECO_SACAPULAS_CENTRO	smoke	sebʼ
2097	CENTRAL_QUICHE	smoke	sibʼ
2098	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	smoke	sibʼ
2099	TZUTUJIL_SAN_JUAN_LA_LAGUNA	smoke	sibʼ
2100	POQOMCHI_WESTERN	smoke	sibʼ
2101	POCOMAM_EASTERN	smoke	simʼ
2102	USPANTEKO	smoke	sibʼ
2103	EASTERN_KEKCHI_CAHABON	smoke	sibʼ
2104	ZINACANTAN_TZOTZIL	smoke	t͡ʃʼail
2105	TZELTAL_BACHAJON	smoke	t͡ʃʼahil
2106	CHOL_TUMBALA	smoke	but͡sʼ
2107	CHONTAL_TABASCO	smoke	but͡sʼ
2108	CHORTI	smoke	but͡s
2109	ITZAJ	smoke	but͡sʼ
2110	MOPAN	smoke	but͡sʼ
2111	MAYA_YUCATAN	smoke	bʼut͡sʼ
2112	LACANDON	smoke	but͡ʃʼ
2113	HUASTEC	fire	kʼamal
2114	CHICOMUCELTEC	fire	siʔ
2115	TOJOLABAL	fire	kʼakʼ
2116	CHUJ	fire	kʼakʼ
2117	MOCHO	fire	qʼaqʼ
2118	JACALTEC	fire	qʼaʔ
2119	QANJOBAL_SANTA_EULALIA	fire	qʼaqʼ
2120	ACATECO_SAN_MIGUEL_ACATAN	fire	qʼaʔ
2121	IXIL_CHAJUL	fire	ʃamal
2122	AGUACATEC	fire	qʼaqʼ
2123	TECO_TECTITAN	fire	qʼaqʼ
2124	MAM_NORTHERN	fire	qʼaqʼ
2125	SIPAKAPENSE	fire	qʼaqʼ
2126	SACAPULTECO_SACAPULAS_CENTRO	fire	qʼaqʼ
2127	CENTRAL_QUICHE	fire	qʼaqʼ
2128	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	fire	qʼaqʼ
2129	TZUTUJIL_SAN_JUAN_LA_LAGUNA	fire	qʼaqʼ
2130	POQOMCHI_WESTERN	fire	qʼaqʼ
2131	POCOMAM_EASTERN	fire	qʼaqʼ
2132	USPANTEKO	fire	qʼaqʼ
2133	EASTERN_KEKCHI_CAHABON	fire	ʃam
2134	ZINACANTAN_TZOTZIL	fire	kʼokʼ
2135	TZELTAL_BACHAJON	fire	kʼakʼ
2136	CHOL_TUMBALA	fire	kʼak
2137	CHONTAL_TABASCO	fire	kʼakʼ
2138	CHORTI	fire	kʼak
2139	ITZAJ	fire	kʼakʼ
2140	MOPAN	fire	kʼakʼ
2141	MAYA_YUCATAN	fire	kʼakʼ
2142	LACANDON	fire	kʼakʼ
2143	HUASTEC	ashes	holtajʔ
2144	CHICOMUCELTEC	ashes	tajʔ
2145	TOJOLABAL	ashes	taʔan
2146	CHUJ	ashes	te_taʔaŋ
2147	MOCHO	ashes	loh
2148	JACALTEC	ashes	taŋ
2149	QANJOBAL_SANTA_EULALIA	ashes	tiqʼaqʼil_tan
2150	ACATECO_SAN_MIGUEL_ACATAN	ashes	stiqʼaʔil_tan
2151	IXIL_CHAJUL	ashes	t͡saʔ
2152	AGUACATEC	ashes	t͡sax
2153	TECO_TECTITAN	ashes	t͡sax
2154	MAM_NORTHERN	ashes	t͡sax
2155	SIPAKAPENSE	ashes	t͡ʃax
2156	SACAPULTECO_SACAPULAS_CENTRO	ashes	t͡ʃax
2157	CENTRAL_QUICHE	ashes	t͡ʃax
2158	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ashes	t͡ʃax
2159	TZUTUJIL_SAN_JUAN_LA_LAGUNA	ashes	t͡ʃax
2160	POQOMCHI_WESTERN	ashes	t͡ʃax
2161	POCOMAM_EASTERN	ashes	saʔ_t͡ʃax
2162	USPANTEKO	ashes	t͡ʃax
2163	EASTERN_KEKCHI_CAHABON	ashes	t͡ʃah
2164	ZINACANTAN_TZOTZIL	ashes	tan
2165	TZELTAL_BACHAJON	ashes	tan
2166	CHOL_TUMBALA	ashes	tənil_kʼak
2167	CHONTAL_TABASCO	ashes	t͡sʼitan
2168	CHORTI	ashes	tan
2169	ITZAJ	ashes	taʔan
2170	MOPAN	ashes	taʔan
2171	MAYA_YUCATAN	ashes	taʔan
2172	LACANDON	ashes	tan
2173	HUASTEC	burn	tʼaʔil
2174	TOJOLABAL	burn	t͡sika
2175	CHUJ	burn	t͡sʼaʔi
2176	MOCHO	burn	t͡sʼaʔ
2177	JACALTEC	burn	t͡sʼaj
2178	QANJOBAL_SANTA_EULALIA	burn	t͡ʃaw
2179	ACATECO_SAN_MIGUEL_ACATAN	burn	cʼa
2180	IXIL_CHAJUL	burn	ojbʼ
2181	AGUACATEC	burn	na_t͡san
2182	TECO_TECTITAN	burn	tilun
2183	MAM_NORTHERN	burn	kʼant
2184	SIPAKAPENSE	burn	kʼat
2185	SACAPULTECO_SACAPULAS_CENTRO	burn	kʼat
2186	CENTRAL_QUICHE	burn	kʼat
2187	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	burn	kʼat
2188	TZUTUJIL_SAN_JUAN_LA_LAGUNA	burn	kʼat
2189	POQOMCHI_WESTERN	burn	kʼat
2190	POCOMAM_EASTERN	burn	qop
2191	USPANTEKO	burn	kʼat
2192	EASTERN_KEKCHI_CAHABON	burn	let͡ʃ
2193	ZINACANTAN_TZOTZIL	burn	t͡ʃikʼ
2194	TZELTAL_BACHAJON	burn	t͡ʃikʼ
2195	CHOL_TUMBALA	burn	pul
2196	CHONTAL_TABASCO	burn	puleʔ
2197	CHORTI	burn	pur
2198	ITZAJ	burn	t͡ʃuh
2199	MOPAN	burn	tab
2200	MAYA_YUCATAN	burn	tokah
2201	LACANDON	burn	t͡ʃuh
2202	HUASTEC	road	bel
2203	CHICOMUCELTEC	road	wel
2204	TOJOLABAL	road	bʼex
2205	CHUJ	road	be
2206	MOCHO	road	beh
2207	JACALTEC	road	be
2208	QANJOBAL_SANTA_EULALIA	road	bʼe
2209	ACATECO_SAN_MIGUEL_ACATAN	road	bʼe
2210	IXIL_CHAJUL	road	bʼej
2211	AGUACATEC	road	qʼab_beʔ
2212	TECO_TECTITAN	road	bʼej
2213	MAM_NORTHERN	road	tqʼabbe
2214	SIPAKAPENSE	road	bʼej
2215	SACAPULTECO_SACAPULAS_CENTRO	road	bʼej
2216	CENTRAL_QUICHE	road	alax_bʼe
2217	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	road	bʼej
2218	TZUTUJIL_SAN_JUAN_LA_LAGUNA	road	bʼej
2219	POQOMCHI_WESTERN	road	bʼe
2220	POCOMAM_EASTERN	road	wʼieh
2221	USPANTEKO	road	bʼe
2222	EASTERN_KEKCHI_CAHABON	road	bʼe
2223	ZINACANTAN_TZOTZIL	road	be
2224	CHOL_TUMBALA	road	alə_bih
2225	CHONTAL_TABASCO	road	bih
2226	CHORTI	road	bir
2227	ITZAJ	road	beh
2228	MOPAN	road	bex
2229	MAYA_YUCATAN	road	bʼe
2230	LACANDON	road	beh
2231	TOJOLABAL	mountain	wit͡s
2232	CHUJ	mountain	wit͡s
2233	MOCHO	mountain	wit͡s
2234	JACALTEC	mountain	wit͡s
2235	QANJOBAL_SANTA_EULALIA	mountain	wit͡s
2236	IXIL_CHAJUL	mountain	wit͡s
2237	AGUACATEC	mountain	wut͡s
2238	TECO_TECTITAN	mountain	tʷiʔ_wit͡s
2239	MAM_NORTHERN	mountain	wit͡s
2240	SIPAKAPENSE	mountain	xjibʼ
2241	SACAPULTECO_SACAPULAS_CENTRO	mountain	xajubʼ
2242	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	mountain	xujuʔ
2243	TZUTUJIL_SAN_JUAN_LA_LAGUNA	mountain	xujuʔ
2244	POQOMCHI_WESTERN	mountain	juqʼ
2245	POCOMAM_EASTERN	mountain	juqʼ
2246	USPANTEKO	mountain	wit͡s
2247	ZINACANTAN_TZOTZIL	mountain	vit͡s
2248	TZELTAL_BACHAJON	mountain	wit͡s
2249	CHOL_TUMBALA	mountain	wit͡s
2250	CHORTI	mountain	wit͡sir
2251	ITZAJ	mountain	wit͡s
2252	MOPAN	mountain	wit͡s
2253	MAYA_YUCATAN	mountain	wit͡s
2254	LACANDON	mountain	wit͡s
2255	HUASTEC	red	t͡ʃak
2256	CHICOMUCELTEC	red	t͡ʃak
2257	TOJOLABAL	red	t͡ʃak
2258	CHUJ	red	t͡ʃak
2259	MOCHO	red	kaq
2260	JACALTEC	red	kax
2261	QANJOBAL_SANTA_EULALIA	red	kaq
2262	ACATECO_SAN_MIGUEL_ACATAN	red	kax
2263	IXIL_CHAJUL	red	kaq
2264	AGUACATEC	red	kʲəq
2265	TECO_TECTITAN	red	kʲaq
2266	MAM_NORTHERN	red	kʲaq
2267	SIPAKAPENSE	red	kʲaq
2268	SACAPULTECO_SACAPULAS_CENTRO	red	kʲaq
2269	CENTRAL_QUICHE	red	kiəq
2270	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	red	kʲaq
2271	TZUTUJIL_SAN_JUAN_LA_LAGUNA	red	kaq
2272	POQOMCHI_WESTERN	red	kaq
2273	POCOMAM_EASTERN	red	kaq
2274	USPANTEKO	red	keq
2275	EASTERN_KEKCHI_CAHABON	red	kaq
2276	ZINACANTAN_TZOTZIL	red	t͡ʃak
2277	TZELTAL_BACHAJON	red	t͡sax
2278	CHOL_TUMBALA	red	t͡ʃət͡ʃək
2279	CHONTAL_TABASCO	red	t͡ʃək
