ID	DOCULECT	CONCEPT	IPA
2159	CHORTI	egg	kum
2160	ITZAJ	egg	heʔ
2161	MOPAN	egg	xeʔ
2162	MAYA_YUCATAN	egg	heʔ
2163	HUASTEC	horn	it͡sʼam
2164	TOJOLABAL	horn	ʃulubʼ
2165	CHUJ	horn	t͡ʃʼaʔak
2166	JACALTEC	horn	jukʼa
2167	QANJOBAL_SANTA_EULALIA	horn	ukʼaʔ
2168	ACATECO_SAN_MIGUEL_ACATAN	horn	ukʼaʔ
2169	IXIL_CHAJUL	horn	tukʼ
2170	AGUACATEC	horn	tukʼ
2171	TECO_TECTITAN	horn	ukʼaʔ
2172	MAM_NORTHERN	horn	tkat͡ʃ
2173	SIPAKAPENSE	horn	ukʼa
2174	SACAPULTECO_SACAPULAS_CENTRO	horn	ukʼaʔ
2175	CENTRAL_QUICHE	horn	rukʼaʔ
2176	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	horn	ukʼaʔ
2177	TZUTUJIL_SAN_JUAN_LA_LAGUNA	horn	ukʼaʔ
2178	POQOMCHI_WESTERN	horn	ukʼaʔ
2179	POCOMAM_EASTERN	horn	ukʼaʔ
2180	EASTERN_KEKCHI_CAHABON	horn	ʃukubʼ
2181	ZINACANTAN_TZOTZIL	horn	ʃulub
2182	TZELTAL_BACHAJON	horn	ʃulub
2183	CHONTAL_TABASCO	horn	ʃukub
2184	ITZAJ	horn	bak
2185	MOPAN	horn	ʃulub
2186	HUASTEC	tail	wew
2187	CHICOMUCELTEC	tail	wew
2188	TOJOLABAL	tail	nexal
2189	CHUJ	tail	je
2190	MOCHO	tail	ŋeh
2191	JACALTEC	tail	ŋe
2192	QANJOBAL_SANTA_EULALIA	tail	ne
2193	ACATECO_SAN_MIGUEL_ACATAN	tail	ne
2194	IXIL_CHAJUL	tail	xeʔ
2195	AGUACATEC	tail	xeʔ
2196	TECO_TECTITAN	tail	xeʔ
2197	MAM_NORTHERN	tail	txeʔ
2198	SIPAKAPENSE	tail	xej
2199	SACAPULTECO_SACAPULAS_CENTRO	tail	xej
2200	CENTRAL_QUICHE	tail	xeʔ
2201	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	tail	xej
2202	TZUTUJIL_SAN_JUAN_LA_LAGUNA	tail	xej
2203	POQOMCHI_WESTERN	tail	xe
2204	POCOMAM_EASTERN	tail	xieh
2205	USPANTEKO	tail	xe
2206	EASTERN_KEKCHI_CAHABON	tail	heh
2207	ZINACANTAN_TZOTZIL	tail	neil
2208	TZELTAL_BACHAJON	tail	ne
2209	CHOL_TUMBALA	tail	ɲeh
2210	CHONTAL_TABASCO	tail	neh
2211	CHORTI	tail	neh
2212	ITZAJ	tail	neh
2213	MOPAN	tail	nex
2214	MAYA_YUCATAN	tail	neh
2215	LACANDON	tail	neh
2216	HUASTEC	feather	huhlek
2217	CHICOMUCELTEC	feather	huhul
2218	TOJOLABAL	feather	kʼukʼum
2219	CHUJ	feather	ʃil
2220	MOCHO	feather	ʃik
2221	JACALTEC	feather	ʃil
2222	QANJOBAL_SANTA_EULALIA	feather	t͡sʼup
2223	ACATECO_SAN_MIGUEL_ACATAN	feather	ʃil
2224	IXIL_CHAJUL	feather	ʃil
2225	AGUACATEC	feather	ʃiʔil
2226	TECO_TECTITAN	feather	t͡samal
2227	MAM_NORTHERN	feather	tsmal
2228	SIPAKAPENSE	feather	ʃikʼ
2229	SACAPULTECO_SACAPULAS_CENTRO	feather	rismal
2230	CENTRAL_QUICHE	feather	kiʃ
2231	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	feather	rusmal
2232	TZUTUJIL_SAN_JUAN_LA_LAGUNA	feather	ismal
2233	POQOMCHI_WESTERN	feather	rix
2234	POCOMAM_EASTERN	feather	rix_t͡ʃikop
2235	USPANTEKO	feather	ʃikʼ
2236	EASTERN_KEKCHI_CAHABON	feather	rismal
2237	ZINACANTAN_TZOTZIL	feather	kʼukʼumal
2238	TZELTAL_BACHAJON	feather	kʼukʼum
2239	CHOL_TUMBALA	feather	t͡sut͡s
2240	CHONTAL_TABASCO	feather	mukʼu
2241	CHORTI	feather	t͡sut͡s
2242	ITZAJ	feather	kʼukʼum
2243	MOPAN	feather	t͡soʔot͡s
2244	MAYA_YUCATAN	feather	kʼukʼum
2245	LACANDON	feather	t͡ʃot͡ʃer
2246	HUASTEC	hair	ʃiʔ
2247	CHICOMUCELTEC	hair	hulok
2248	TOJOLABAL	hair	t͡soʔot͡s
2249	CHUJ	hair	ʃil_xolom
2250	MOCHO	hair	ʃiʔ
2251	JACALTEC	hair	ʃil
2252	QANJOBAL_SANTA_EULALIA	hair	ʃil
2253	ACATECO_SAN_MIGUEL_ACATAN	hair	ʃil
2254	IXIL_CHAJUL	hair	ʃil_wiʔ
2255	AGUACATEC	hair	ʃiʔil
2256	TECO_TECTITAN	hair	t͡samal
2257	MAM_NORTHERN	hair	smal
2258	SIPAKAPENSE	hair	wiʔ
2259	SACAPULTECO_SACAPULAS_CENTRO	hair	weʔ
2260	CENTRAL_QUICHE	hair	wiʔ
2261	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	hair	rusmal_wiʔ
2262	TZUTUJIL_SAN_JUAN_LA_LAGUNA	hair	smal_wiʔ
2263	POQOMCHI_WESTERN	hair	rismal_na
2264	POCOMAM_EASTERN	hair	nah
2265	USPANTEKO	hair	risimal_bʼa
2266	EASTERN_KEKCHI_CAHABON	hair	rismal
2267	ZINACANTAN_TZOTZIL	hair	t͡sot͡s
2268	TZELTAL_BACHAJON	hair	t͡sot͡s
2269	CHOL_TUMBALA	hair	t͡sut͡s
2270	CHONTAL_TABASCO	hair	u_t͡sut͡se
2271	CHORTI	hair	t͡sut͡s
2272	MOPAN	hair	t͡soʔot͡s
2273	MAYA_YUCATAN	hair	t͡soʔot͡sel
2274	LACANDON	hair	t͡ʃot͡ʃer
2275	HUASTEC	head	okʼ
2276	CHICOMUCELTEC	head	okʼ
2277	TOJOLABAL	head	olom
2278	CHUJ	head	xolom
2279	JACALTEC	head	wiʔ
2280	QANJOBAL_SANTA_EULALIA	head	xolom
2281	ACATECO_SAN_MIGUEL_ACATAN	head	holom
2282	IXIL_CHAJUL	head	wiʔ
2283	AGUACATEC	head	wiʔ
2284	TECO_TECTITAN	head	wiʔ
2285	MAM_NORTHERN	head	nwiʔje
2286	SIPAKAPENSE	head	xlom
2287	SACAPULTECO_SACAPULAS_CENTRO	head	xalom
2288	CENTRAL_QUICHE	head	xolom
2289	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	head	xolon
2290	TZUTUJIL_SAN_JUAN_LA_LAGUNA	head	wiʔ
2291	POQOMCHI_WESTERN	head	na
2292	POCOMAM_EASTERN	head	xaluam
2293	USPANTEKO	head	bʼa
2294	EASTERN_KEKCHI_CAHABON	head	xolom
2295	ZINACANTAN_TZOTZIL	head	holol
2296	TZELTAL_BACHAJON	head	xol
2297	CHOL_TUMBALA	head	hol
2298	CHONTAL_TABASCO	head	pam
2299	CHORTI	head	hor
2300	ITZAJ	head	hoʔol
2301	MOPAN	head	pol
2302	MAYA_YUCATAN	head	pol
2303	LACANDON	head	hor
2304	HUASTEC	ear	ʃut͡sun
2305	CHICOMUCELTEC	ear	hut͡ʃun
2306	TOJOLABAL	ear	stiʔ_xt͡ʃikiⁿtik
2307	CHUJ	ear	t͡ʃikin
2308	MOCHO	ear	t͡ʃikin
2309	JACALTEC	ear	t͡ʃikin
2310	QANJOBAL_SANTA_EULALIA	ear	cikin
2311	ACATECO_SAN_MIGUEL_ACATAN	ear	cikin
2312	IXIL_CHAJUL	ear	ʃicin
2313	AGUACATEC	ear	ʃt͡ʃin
2314	TECO_TECTITAN	ear	ʃkʲin
2315	MAM_NORTHERN	ear	ʃkʲin
2316	SIPAKAPENSE	ear	ʃkin
2317	SACAPULTECO_SACAPULAS_CENTRO	ear	ʃikin
2318	CENTRAL_QUICHE	ear	ʃikin
2319	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ear	xikin
2320	TZUTUJIL_SAN_JUAN_LA_LAGUNA	ear	ixkin
2321	POQOMCHI_WESTERN	ear	ʃikin
2322	POCOMAM_EASTERN	ear	ʃikin
2323	USPANTEKO	ear	ʃikin
2324	EASTERN_KEKCHI_CAHABON	ear	ʃik
2325	ZINACANTAN_TZOTZIL	ear	t͡ʃikinil
2326	TZELTAL_BACHAJON	ear	t͡ʃikin
2327	CHOL_TUMBALA	ear	t͡ʃikin
2328	CHONTAL_TABASCO	ear	t͡ʃikin
2329	CHORTI	ear	t͡ʃikin
2330	ITZAJ	ear	ʃikin
2331	MOPAN	ear	ʃikin
2332	MAYA_YUCATAN	ear	ʃikin
2333	LACANDON	ear	ʃikin
2334	HUASTEC	eye	wal
2335	CHICOMUCELTEC	eye	wal
2336	TOJOLABAL	eye	sat
2337	CHUJ	eye	jol_sat
2338	MOCHO	eye	t͡ʃet
2339	JACALTEC	eye	baq_sat
2340	QANJOBAL_SANTA_EULALIA	eye	sat
2341	ACATECO_SAN_MIGUEL_ACATAN	eye	sat
2342	IXIL_CHAJUL	eye	bʼaqʼ_wat͡s
2343	AGUACATEC	eye	t͡ʃiwut͡suʔ
2344	TECO_TECTITAN	eye	wit͡s
2345	MAM_NORTHERN	eye	baqʼ_kʲwit͡se
2346	SIPAKAPENSE	eye	bʼaqʼ_wat͡ʃ
2347	SACAPULTECO_SACAPULAS_CENTRO	eye	bʼaʔ_wat͡ʃ
2348	CENTRAL_QUICHE	eye	bʼaqʼot͡ʃ
2349	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	eye	naqʼ_wat͡ʃ
2350	TZUTUJIL_SAN_JUAN_LA_LAGUNA	eye	wat͡ʃ
2351	POQOMCHI_WESTERN	eye	naqʼwat͡ʃis
2352	POCOMAM_EASTERN	eye	naqʼ
2353	USPANTEKO	eye	bʼaqʼ_wit͡ʃ
2354	EASTERN_KEKCHI_CAHABON	eye	naqʼ_uh
2355	ZINACANTAN_TZOTZIL	eye	satil
2356	TZELTAL_BACHAJON	eye	sit
2357	CHOL_TUMBALA	eye	wut
2358	CHONTAL_TABASCO	eye	hut
2359	CHORTI	eye	nakʼiut
2360	ITZAJ	eye	it͡ʃ
2361	MOPAN	eye	nekʼ_it͡ʃ
2362	MAYA_YUCATAN	eye	it͡ʃ
2363	LACANDON	eye	it͡ʃ
2364	HUASTEC	nose	θam
2365	CHICOMUCELTEC	nose	sam
2366	TOJOLABAL	nose	niʔ
2367	CHUJ	nose	ŋiʔ
2368	MOCHO	nose	t͡ʃam
2369	JACALTEC	nose	t͡ʃam
2370	QANJOBAL_SANTA_EULALIA	nose	cam
2371	ACATECO_SAN_MIGUEL_ACATAN	nose	cam
2372	IXIL_CHAJUL	nose	xuʔ
2373	AGUACATEC	nose	xuʔ
2374	TECO_TECTITAN	nose	soqʼ
2375	MAM_NORTHERN	nose	tt͡ʃana
2376	SIPAKAPENSE	nose	t͡sam
2377	SACAPULTECO_SACAPULAS_CENTRO	nose	t͡sam
2378	CENTRAL_QUICHE	nose	t͡sam
2379	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	nose	t͡san
2380	TZUTUJIL_SAN_JUAN_LA_LAGUNA	nose	t͡sam
2381	POQOMCHI_WESTERN	nose	xuʔ
2382	POCOMAM_EASTERN	nose	xuʔ
2383	USPANTEKO	nose	t͡sam
2384	EASTERN_KEKCHI_CAHABON	nose	ux
2385	ZINACANTAN_TZOTZIL	nose	niʔ
2386	TZELTAL_BACHAJON	nose	niʔ
2387	CHOL_TUMBALA	nose	niʔ
2388	CHONTAL_TABASCO	nose	niʔ
2389	CHORTI	nose	niʔ
2390	ITZAJ	nose	niʔ
2391	MOPAN	nose	niʔ
2392	MAYA_YUCATAN	nose	niʔ
2393	LACANDON	nose	niʔ
2394	HUASTEC	mouth	wiʔ
2395	CHICOMUCELTEC	mouth	tukuwiʔ
2396	TOJOLABAL	mouth	tiʔ
2397	CHUJ	mouth	tiʔ
2398	MOCHO	mouth	tiʔ
2399	JACALTEC	mouth	ti
2400	QANJOBAL_SANTA_EULALIA	mouth	tiʔ
2401	ACATECO_SAN_MIGUEL_ACATAN	mouth	tiʔ
2402	IXIL_CHAJUL	mouth	t͡siʔ
2403	AGUACATEC	mouth	t͡siʔ
2404	TECO_TECTITAN	mouth	t͡siʔ
2405	MAM_NORTHERN	mouth	t͡siʔ
2406	SIPAKAPENSE	mouth	t͡ʃiʔ
2407	SACAPULTECO_SACAPULAS_CENTRO	mouth	t͡ʃiʔ
2408	CENTRAL_QUICHE	mouth	t͡ʃiʔ
2409	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	mouth	t͡ʃiʔ
2410	TZUTUJIL_SAN_JUAN_LA_LAGUNA	mouth	t͡ʃiʔax
2411	POQOMCHI_WESTERN	mouth	t͡ʃiʔ
2412	POCOMAM_EASTERN	mouth	t͡ʃiʔ
2413	USPANTEKO	mouth	t͡siʔ
2414	EASTERN_KEKCHI_CAHABON	mouth	eh
2415	ZINACANTAN_TZOTZIL	mouth	eal
2416	TZELTAL_BACHAJON	mouth	eh
2417	CHOL_TUMBALA	mouth	eh
2418	CHONTAL_TABASCO	mouth	tiʔ
2419	CHORTI	mouth	tiʔ
2420	ITZAJ	mouth	t͡ʃiʔ
2421	MOPAN	mouth	t͡ʃiʔ
2422	MAYA_YUCATAN	mouth	t͡ʃiʔ
2423	LACANDON	mouth	t͡ʃiʔ
2424	HUASTEC	tooth	kamab
2425	CHICOMUCELTEC	tooth	kamaw
2426	TOJOLABAL	tooth	ex
2427	MOCHO	tooth	eh
2428	QANJOBAL_SANTA_EULALIA	tooth	eʔ
2429	ACATECO_SAN_MIGUEL_ACATAN	tooth	e
2430	IXIL_CHAJUL	tooth	eh
2431	AGUACATEC	tooth	eʔ
2432	TECO_TECTITAN	tooth	eʔ
2433	SIPAKAPENSE	tooth	ru_ej
2434	SACAPULTECO_SACAPULAS_CENTRO	tooth	wa_ej
2435	CENTRAL_QUICHE	tooth	ware
2436	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	tooth	ej
2437	TZUTUJIL_SAN_JUAN_LA_LAGUNA	tooth	ejax
2438	POQOMCHI_WESTERN	tooth	ehis
2439	POCOMAM_EASTERN	tooth	ieh
2440	USPANTEKO	tooth	e
2441	EASTERN_KEKCHI_CAHABON	tooth	ruh_eh
2442	ZINACANTAN_TZOTZIL	tooth	eal
2443	TZELTAL_BACHAJON	tooth	ehal
2444	CHOL_TUMBALA	tooth	bak_eh
2445	CHONTAL_TABASCO	tooth	eh
2446	CHORTI	tooth	eh
2447	ITZAJ	tooth	koh
2448	MOPAN	tooth	kox
2449	MAYA_YUCATAN	tooth	koh
2450	LACANDON	tooth	koh
2451	HUASTEC	tongue	lekʼab
2452	CHICOMUCELTEC	tongue	lekʼaw
2453	TOJOLABAL	tongue	akʼ
2454	CHUJ	tongue	akʼ
2455	MOCHO	tongue	aqʼ
2456	JACALTEC	tongue	aq
2457	QANJOBAL_SANTA_EULALIA	tongue	aqʼ
2458	ACATECO_SAN_MIGUEL_ACATAN	tongue	aʔ
2459	IXIL_CHAJUL	tongue	aqʼ
2460	AGUACATEC	tongue	aqʼ
2461	TECO_TECTITAN	tongue	aqʼ
2462	MAM_NORTHERN	tongue	waqʼe
2463	SIPAKAPENSE	tongue	aqʼ
2464	SACAPULTECO_SACAPULAS_CENTRO	tongue	aqʼ
2465	CENTRAL_QUICHE	tongue	aqʼ
2466	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	tongue	aqʼ
2467	TZUTUJIL_SAN_JUAN_LA_LAGUNA	tongue	aqʼ
2468	POQOMCHI_WESTERN	tongue	aqʼ
2469	POCOMAM_EASTERN	tongue	aqʼ
2470	USPANTEKO	tongue	aqʼ
2471	EASTERN_KEKCHI_CAHABON	tongue	rux_aqʼ
2472	ZINACANTAN_TZOTZIL	tongue	okʼ
2473	TZELTAL_BACHAJON	tongue	akʼ
2474	CHOL_TUMBALA	tongue	akʼ
2475	CHONTAL_TABASCO	tongue	akʼ
2476	ITZAJ	tongue	akʼ
2477	MOPAN	tongue	akʼ
2478	MAYA_YUCATAN	tongue	akʼ
2479	LACANDON	tongue	akʼ
2480	HUASTEC	claw	it͡sikʼ
2481	CHICOMUCELTEC	claw	it͡ʃakʼ
2482	TOJOLABAL	claw	et͡ʃal
2483	CHUJ	claw	et͡ʃ
2484	MOCHO	claw	iskʼaq
2485	JACALTEC	claw	jisqaxe
2486	QANJOBAL_SANTA_EULALIA	claw	isqʼaq
2487	ACATECO_SAN_MIGUEL_ACATAN	claw	isqʼax
2488	IXIL_CHAJUL	claw	iʃkʼaq
2489	AGUACATEC	claw	pakʼ
2490	TECO_TECTITAN	claw	ʃkʼʲaq
2491	MAM_NORTHERN	claw	tʃkʼʲaq
2492	SIPAKAPENSE	claw	ʃkʼʲaq
2493	SACAPULTECO_SACAPULAS_CENTRO	claw	iʃkʼaʃ
2494	CENTRAL_QUICHE	claw	iʃkʼiəq
2495	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	claw	iʃkʼʲaq
2496	TZUTUJIL_SAN_JUAN_LA_LAGUNA	claw	iʃkʼaq
2497	POQOMCHI_WESTERN	claw	iʃkʼaq
2498	POCOMAM_EASTERN	claw	iʃkʼaq
2499	USPANTEKO	claw	iʃʼeq
2500	EASTERN_KEKCHI_CAHABON	claw	iʃix
2501	ZINACANTAN_TZOTZIL	claw	it͡ʃʼakil
2502	TZELTAL_BACHAJON	claw	et͡ʃʼak
2503	CHONTAL_TABASCO	claw	it͡ʃʼək
2504	CHORTI	claw	or_ujok
2505	ITZAJ	claw	it͡ʃʼak
2506	MOPAN	claw	it͡ʃʼak
2507	MAYA_YUCATAN	claw	it͡ʃʼak
2508	HUASTEC	foot	akan
2509	CHICOMUCELTEC	foot	akan
2510	TOJOLABAL	foot	okal
2511	CHUJ	foot	ok
2512	MOCHO	foot	oq
2513	JACALTEC	foot	ox
2514	QANJOBAL_SANTA_EULALIA	foot	aqan
2515	ACATECO_SAN_MIGUEL_ACATAN	foot	axan
2516	IXIL_CHAJUL	foot	oq
2517	AGUACATEC	foot	qən
2518	TECO_TECTITAN	foot	oq
2519	MAM_NORTHERN	foot	qqan
2520	SIPAKAPENSE	foot	qan
2521	SACAPULTECO_SACAPULAS_CENTRO	foot	aqan
2522	CENTRAL_QUICHE	foot	aqən
2523	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	foot	aqan
2524	TZUTUJIL_SAN_JUAN_LA_LAGUNA	foot	ruʃaq_aqan
2525	POQOMCHI_WESTERN	foot	oq
2526	POCOMAM_EASTERN	foot	tuq
2527	USPANTEKO	foot	aqan
2528	EASTERN_KEKCHI_CAHABON	foot	oq
2529	ZINACANTAN_TZOTZIL	foot	okol
2530	TZELTAL_BACHAJON	foot	ok
2531	CHOL_TUMBALA	foot	ok
2532	CHONTAL_TABASCO	foot	ok
2533	CHORTI	foot	ok
2534	ITZAJ	foot	ok
2535	MOPAN	foot	ok
2536	MAYA_YUCATAN	foot	ok
2537	LACANDON	foot	ok
2538	HUASTEC	knee	kʷalal
2539	CHICOMUCELTEC	knee	tolot͡ʃ
2540	TOJOLABAL	knee	ʃixkʼan
2541	CHUJ	knee	xolm_penek
2542	MOCHO	knee	wit͡ʃʼiʔ
2543	JACALTEC	knee	wit͡sʼiʔ
2544	QANJOBAL_SANTA_EULALIA	knee	penek
2545	ACATECO_SAN_MIGUEL_ACATAN	knee	penek
2546	IXIL_CHAJUL	knee	wiʔ_aqan
2547	AGUACATEC	knee	t͡ʃʼek
2548	TECO_TECTITAN	knee	t͡sʼekʲ
2549	MAM_NORTHERN	knee	nt͡ʃʼekʲe
2550	SIPAKAPENSE	knee	t͡ʃʼek
2551	SACAPULTECO_SACAPULAS_CENTRO	knee	wiʔ_t͡ʃʼek
2552	CENTRAL_QUICHE	knee	uxolom_t͡ʃʼekax
2553	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	knee	t͡ʃʼek
2554	TZUTUJIL_SAN_JUAN_LA_LAGUNA	knee	t͡ʃʼekax
2555	POQOMCHI_WESTERN	knee	naht͡ʃʼek
2556	POCOMAM_EASTERN	knee	nah
2557	USPANTEKO	knee	t͡ʃʼek
2558	EASTERN_KEKCHI_CAHABON	knee	bʼen_aq
2559	ZINACANTAN_TZOTZIL	knee	holov_akan
2560	TZELTAL_BACHAJON	knee	hol_kakan
2561	CHOL_TUMBALA	knee	piʃ
2562	CHONTAL_TABASCO	knee	piʃ
2563	CHORTI	knee	piʃ
2564	ITZAJ	knee	ʃontal
2565	MOPAN	knee	piʃ
2566	MAYA_YUCATAN	knee	piʃ
2567	LACANDON	knee	piʃ
2568	HUASTEC	hand	kʼubak
2569	CHICOMUCELTEC	hand	kʼowak
2570	TOJOLABAL	hand	kʼabʼ
2571	CHUJ	hand	kʼab
2572	MOCHO	hand	qʼab
2573	JACALTEC	hand	qʼab
2574	QANJOBAL_SANTA_EULALIA	hand	qʼabʼ
2575	ACATECO_SAN_MIGUEL_ACATAN	hand	qʼabʼ
2576	IXIL_CHAJUL	hand	qʼabʼ
2577	AGUACATEC	hand	qʼab
2578	TECO_TECTITAN	hand	qʼabʼ
2579	MAM_NORTHERN	hand	nqʼabe
2580	SIPAKAPENSE	hand	qʼabʼ
2581	SACAPULTECO_SACAPULAS_CENTRO	hand	qʼabʼ
2582	CENTRAL_QUICHE	hand	qʼəbʼ
2583	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	hand	qʼaʔ
2584	TZUTUJIL_SAN_JUAN_LA_LAGUNA	hand	qʼaʔ
2585	POQOMCHI_WESTERN	hand	qʼabʼ
2586	POCOMAM_EASTERN	hand	qʼamʼ
2587	USPANTEKO	hand	qʼabʼ
2588	EASTERN_KEKCHI_CAHABON	hand	uqʼ
2589	ZINACANTAN_TZOTZIL	hand	kʼabal
2590	TZELTAL_BACHAJON	hand	kʼab
2591	CHOL_TUMBALA	hand	kʼəb
2592	CHONTAL_TABASCO	hand	kʼəb
2593	CHORTI	hand	kʼap
2594	ITZAJ	hand	kʼab
2595	MOPAN	hand	kʼəʔ
2596	MAYA_YUCATAN	hand	kʼabʼ
2597	LACANDON	hand	kʼəb
2598	HUASTEC	neck	nukʼlek
2599	CHICOMUCELTEC	neck	nukʼ
2600	TOJOLABAL	neck	nukʼ
2601	CHUJ	neck	xax
2602	MOCHO	neck	nuqʼ
2603	JACALTEC	neck	nuq
2604	QANJOBAL_SANTA_EULALIA	neck	nuqʼ
2605	ACATECO_SAN_MIGUEL_ACATAN	neck	nuʔ
2606	IXIL_CHAJUL	neck	qul
2607	AGUACATEC	neck	qul
2608	TECO_TECTITAN	neck	alq
2609	MAM_NORTHERN	neck	qul
2610	SIPAKAPENSE	neck	qul
2611	SACAPULTECO_SACAPULAS_CENTRO	neck	paqul
2612	CENTRAL_QUICHE	neck	qul
2613	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	neck	qul
2614	TZUTUJIL_SAN_JUAN_LA_LAGUNA	neck	qul
2615	POQOMCHI_WESTERN	neck	alaq
2616	POCOMAM_EASTERN	neck	alaqʼ
2617	USPANTEKO	neck	qul
2618	EASTERN_KEKCHI_CAHABON	neck	xax
2619	ZINACANTAN_TZOTZIL	neck	nukʼil
2620	TZELTAL_BACHAJON	neck	tenukʼ
2621	CHONTAL_TABASCO	neck	lukʼub
2622	CHORTI	neck	nuk
2623	ITZAJ	neck	kal
2624	MOPAN	neck	kal
2625	MAYA_YUCATAN	neck	kal
2626	LACANDON	neck	kar
2627	HUASTEC	heart	it͡ʃit͡ʃ
2628	CHICOMUCELTEC	heart	it͡ʃit
2629	TOJOLABAL	heart	alt͡sil
2630	CHUJ	heart	piʃan
2631	QANJOBAL_SANTA_EULALIA	heart	piʃan
2632	ACATECO_SAN_MIGUEL_ACATAN	heart	piʃan
2633	ZINACANTAN_TZOTZIL	heart	onil
2634	TZELTAL_BACHAJON	heart	otan
2635	CHOL_TUMBALA	heart	pusikʼal
2636	ITZAJ	heart	pusikʼal
2637	MOPAN	heart	pəsəkʼal
2638	MAYA_YUCATAN	heart	puksiʔikʼal
2639	LACANDON	heart	piʃam
2640	HUASTEC	liver	mamal
2641	CHICOMUCELTEC	liver	mamal
2642	TOJOLABAL	liver	t͡ʃokʼol
2643	CHUJ	liver	sejub
2644	MOCHO	liver	sejubʼ
2645	JACALTEC	liver	sasip
2646	QANJOBAL_SANTA_EULALIA	liver	tʼiʃ
2647	ACATECO_SAN_MIGUEL_ACATAN	liver	qʼex
2648	IXIL_CHAJUL	liver	t͡son
2649	AGUACATEC	liver	t͡ʃʼot͡ʃʼ
2650	TECO_TECTITAN	liver	ʃcansebʼ
2651	MAM_NORTHERN	liver	tt͡ʃʼot͡ʃʼ
2652	SACAPULTECO_SACAPULAS_CENTRO	liver	sasebʼ
2653	CENTRAL_QUICHE	liver	sesebʼ
2654	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	liver	saseʔ
2655	TZUTUJIL_SAN_JUAN_LA_LAGUNA	liver	saseʔ
2656	POQOMCHI_WESTERN	liver	tamat
2657	POCOMAM_EASTERN	liver	iɡad
2658	USPANTEKO	liver	ulew
2659	EASTERN_KEKCHI_CAHABON	liver	sasebʼ
2660	ZINACANTAN_TZOTZIL	liver	sekub
2661	TZELTAL_BACHAJON	liver	sekub
2662	CHOL_TUMBALA	liver	olmal
2663	CHONTAL_TABASCO	liver	jolma
2664	CHORTI	liver	ʃemem
2665	ITZAJ	liver	tamen
2666	MOPAN	liver	tamen
2667	MAYA_YUCATAN	liver	taman
2668	LACANDON	liver	tamen
2669	HUASTEC	drink	ut͡sʼal
2670	TOJOLABAL	drink	uʔ
2671	CHUJ	drink	ukx
2672	MOCHO	drink	ukʼ
2673	QANJOBAL_SANTA_EULALIA	drink	ukʼeʃ
2674	ACATECO_SAN_MIGUEL_ACATAN	drink	ukʼe
2675	IXIL_CHAJUL	drink	ukʼa
2676	AGUACATEC	drink	tkʼaxlen
2677	TECO_TECTITAN	drink	ukʼa
2678	MAM_NORTHERN	drink	kʼana
2679	SIPAKAPENSE	drink	qum
2680	SACAPULTECO_SACAPULAS_CENTRO	drink	qamux
2681	CENTRAL_QUICHE	drink	tix
2682	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	drink	tix
2683	TZUTUJIL_SAN_JUAN_LA_LAGUNA	drink	tix
2684	POQOMCHI_WESTERN	drink	ukʼex
2685	POCOMAM_EASTERN	drink	ukʼex
2686	USPANTEKO	drink	ukʼax
2687	EASTERN_KEKCHI_CAHABON	drink	ukʼ
2688	ZINACANTAN_TZOTZIL	drink	ut͡ʃʼ
2689	TZELTAL_BACHAJON	drink	ut͡ʃʼ
2690	CHOL_TUMBALA	drink	hap
2691	CHONTAL_TABASCO	drink	ut͡ʃʼen
2692	CHORTI	drink	t͡ʃʼi
2693	ITZAJ	drink	ukʼ
2694	MOPAN	drink	ukʼ
2695	MAYA_YUCATAN	drink	ukʼ
2696	LACANDON	drink	hap
2697	HUASTEC	eat	kʼapul
2698	TOJOLABAL	eat	waʔi
2699	CHUJ	eat	waʔi
2700	MOCHO	eat	loʔ
2701	JACALTEC	eat	waʔ
2702	QANJOBAL_SANTA_EULALIA	eat	loʔ
2703	ACATECO_SAN_MIGUEL_ACATAN	eat	loʔ
2704	IXIL_CHAJUL	eat	cʼaʔon
2705	AGUACATEC	eat	wan
2706	TECO_TECTITAN	eat	wan
2707	MAM_NORTHERN	eat	wan
2708	SIPAKAPENSE	eat	waʔ
